,Company Name,Code,Date of Filing,Filing Type,weblink
3592,Sanmina corp,SANM,12/21/1998,10-K,https://www.sec.gov/Archives/edgar/data/897723/0000891618-98-005435-index.html
3597,ScanSource Inc,SCSC,8/29/2017,10-K,https://www.sec.gov/Archives/edgar/data/918965/000091896517000022/0000918965-17-000022-index.htm
3598,ScanSource Inc,SCSC,8/29/2016,10-K,https://www.sec.gov/Archives/edgar/data/918965/000091896516000052/0000918965-16-000052-index.htm
3599,ScanSource Inc,SCSC,8/27/2015,10-K,https://www.sec.gov/Archives/edgar/data/918965/000091896515000020/0000918965-15-000020-index.htm
3600,ScanSource Inc,SCSC,8/28/2014,10-K,https://www.sec.gov/Archives/edgar/data/918965/000091896514000019/0000918965-14-000019-index.htm
3602,ScanSource Inc,SCSC,8/26/2013,10-K,https://www.sec.gov/Archives/edgar/data/918965/000091896513000026/0000918965-13-000026-index.htm
3603,ScanSource Inc,SCSC,8/24/2012,10-K,https://www.sec.gov/Archives/edgar/data/918965/000091896512000014/0000918965-12-000014-index.htm
3604,ScanSource Inc,SCSC,8/29/2011,10-K,https://www.sec.gov/Archives/edgar/data/918965/000119312511235318/0001193125-11-235318-index.htm
3605,ScanSource Inc,SCSC,8/26/2010,10-K,https://www.sec.gov/Archives/edgar/data/918965/000119312510198116/0001193125-10-198116-index.htm
3606,ScanSource Inc,SCSC,8/27/2009,10-K,https://www.sec.gov/Archives/edgar/data/918965/000119312509183045/0001193125-09-183045-index.htm
3607,ScanSource Inc,SCSC,8/28/2008,10-K,https://www.sec.gov/Archives/edgar/data/918965/000119312508186801/0001193125-08-186801-index.htm
3608,ScanSource Inc,SCSC,8/29/2007,10-K,https://www.sec.gov/Archives/edgar/data/918965/000119312507191223/0001193125-07-191223-index.htm
3610,ScanSource Inc,SCSC,9/1/2006,10-K,https://www.sec.gov/Archives/edgar/data/918965/000119312506184564/0001193125-06-184564-index.htm
3611,ScanSource Inc,SCSC,9/1/2005,10-K,https://www.sec.gov/Archives/edgar/data/918965/000119312505179092/0001193125-05-179092-index.htm
3612,ScanSource Inc,SCSC,9/10/2004,10-K,https://www.sec.gov/Archives/edgar/data/918965/000119312504154830/0001193125-04-154830-index.htm
3613,ScanSource Inc,SCSC,9/26/2003,10-K,https://www.sec.gov/Archives/edgar/data/918965/000119312503054725/0001193125-03-054725-index.htm
3614,ScanSource Inc,SCSC,9/30/2002,10-K,https://www.sec.gov/Archives/edgar/data/918965/000093176302003156/0000931763-02-003156-index.htm
3615,ScanSource Inc,SCSC,9/28/2001,10-K,https://www.sec.gov/Archives/edgar/data/918965/000102140801507451/0001021408-01-507451-index.htm
3620,ScanSource Inc,SCSC,9/5/1997,10-K,https://www.sec.gov/Archives/edgar/data/918965/0000931763-97-001486-index.html
3621,Scientific Games Corp,SGMS,3/3/2017,10-K,https://www.sec.gov/Archives/edgar/data/750004/000075000417000018/0000750004-17-000018-index.htm
3622,Scientific Games Corp,SGMS,2/29/2016,10-K,https://www.sec.gov/Archives/edgar/data/750004/000075000416000023/0000750004-16-000023-index.htm
3623,Scientific Games Corp,SGMS,3/17/2015,10-K,https://www.sec.gov/Archives/edgar/data/750004/000075000415000005/0000750004-15-000005-index.htm
3625,Scientific Games Corp,SGMS,3/17/2014,10-K,https://www.sec.gov/Archives/edgar/data/750004/000144530514001061/0001445305-14-001061-index.htm
3627,Scientific Games Corp,SGMS,3/12/2013,10-K,https://www.sec.gov/Archives/edgar/data/750004/000144530513000576/0001445305-13-000576-index.htm
3629,Scientific Games Corp,SGMS,2/29/2012,10-K,https://www.sec.gov/Archives/edgar/data/750004/000104746912001929/0001047469-12-001929-index.htm
3630,Scientific Games Corp,SGMS,3/1/2011,10-K,https://www.sec.gov/Archives/edgar/data/750004/000104746911001634/0001047469-11-001634-index.htm
3631,Scientific Games Corp,SGMS,3/1/2010,10-K,https://www.sec.gov/Archives/edgar/data/750004/000104746910001661/0001047469-10-001661-index.htm
3632,Scientific Games Corp,SGMS,3/2/2009,10-K,https://www.sec.gov/Archives/edgar/data/750004/000104746909002131/0001047469-09-002131-index.htm
3634,Scientific Games Corp,SGMS,2/29/2008,10-K,https://www.sec.gov/Archives/edgar/data/750004/000104746908002073/0001047469-08-002073-index.htm
3635,Scientific Games Corp,SGMS,3/1/2007,10-K,https://www.sec.gov/Archives/edgar/data/750004/000110465907015550/0001104659-07-015550-index.htm
3636,Scientific Games Corp,SGMS,3/17/2006,10-K,https://www.sec.gov/Archives/edgar/data/750004/000110465906017502/0001104659-06-017502-index.htm
3639,Scientific Games Corp,SGMS,3/16/2005,10-K,https://www.sec.gov/Archives/edgar/data/750004/000104746905006815/0001047469-05-006815-index.htm
3641,Scientific Games Corp,SGMS,3/15/2004,10-K,https://www.sec.gov/Archives/edgar/data/750004/000104746904007959/0001047469-04-007959-index.htm
3645,Scientific Games Corp,SGMS,3/24/2003,10-K,https://www.sec.gov/Archives/edgar/data/750004/000104746903009902/0001047469-03-009902-index.htm
3648,Scientific Games Corp,SGMS,3/21/2002,10-K,https://www.sec.gov/Archives/edgar/data/750004/000091205702010966/0000912057-02-010966-index.htm
3650,Scientific Games Corp,SGMS,1/29/2001,10-K,https://www.sec.gov/Archives/edgar/data/750004/000091205701003265/0000912057-01-003265-index.htm
3651,Scientific Games Corp,SGMS,1/28/2000,10-K,https://www.sec.gov/Archives/edgar/data/750004/0001005477-00-000363-index.html
3652,Scientific Games Corp,SGMS,1/27/1999,10-K,https://www.sec.gov/Archives/edgar/data/750004/0000891554-99-000086-index.html
3653,Scientific Games Corp,SGMS,1/28/1998,10-K,https://www.sec.gov/Archives/edgar/data/750004/0000950109-98-000499-index.html
3655,Scientific Games Corp,SGMS,1/30/1997,10-K,https://www.sec.gov/Archives/edgar/data/750004/0000950109-97-000602-index.html
3657,Scientific Games Corp,SGMS,1/29/1996,10-K,https://www.sec.gov/Archives/edgar/data/750004/0000950109-96-000435-index.html
3658,SeaChange International Inc,SEAC,4/17/2017,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000119312517126138/0001193125-17-126138-index.htm
3659,SeaChange International Inc,SEAC,4/13/2016,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000119312516538823/0001193125-16-538823-index.htm
3660,SeaChange International Inc,SEAC,4/7/2015,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000119312515121530/0001193125-15-121530-index.htm
3661,SeaChange International Inc,SEAC,4/4/2014,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000119312514131604/0001193125-14-131604-index.htm
3662,SeaChange International Inc,SEAC,4/10/2013,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000114420413020984/0001144204-13-020984-index.htm
3664,SeaChange International Inc,SEAC,4/5/2012,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000114420412020320/0001144204-12-020320-index.htm
3665,SeaChange International Inc,SEAC,4/14/2011,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000114420411022072/0001144204-11-022072-index.htm
3667,SeaChange International Inc,SEAC,4/9/2010,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000120677410000882/0001206774-10-000882-index.htm
3668,SeaChange International Inc,SEAC,4/14/2009,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000120677409000779/0001206774-09-000779-index.htm
3669,SeaChange International Inc,SEAC,4/14/2008,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000119312508080867/0001193125-08-080867-index.htm
3671,SeaChange International Inc,SEAC,4/16/2007,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000119312507081018/0001193125-07-081018-index.htm
3672,SeaChange International Inc,SEAC,4/17/2006,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000119312506081375/0001193125-06-081375-index.htm
3673,SeaChange International Inc,SEAC,4/15/2005,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000119312505077526/0001193125-05-077526-index.htm
3674,SeaChange International Inc,SEAC,4/14/2004,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000119312504062300/0001193125-04-062300-index.htm
3675,SeaChange International Inc,SEAC,5/1/2003,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000092701603002254/0000927016-03-002254-index.htm
3676,SeaChange International Inc,SEAC,4/30/2002,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000092701602002410/0000927016-02-002410-index.htm
3678,SeaChange International Inc,SEAC,4/30/2001,10-K,https://www.sec.gov/Archives/edgar/data/1019671/000092701601500501/0000927016-01-500501-index.htm
3681,SeaChange International Inc,SEAC,3/30/2000,10-K,https://www.sec.gov/Archives/edgar/data/1019671/0000927016-00-001097-index.html
3682,SeaChange International Inc,SEAC,3/24/1999,10-K,https://www.sec.gov/Archives/edgar/data/1019671/0000927016-99-001066-index.html
3683,SeaChange International Inc,SEAC,3/31/1998,10-K,https://www.sec.gov/Archives/edgar/data/1019671/0000927016-98-001325-index.html
3684,SeaChange International Inc,SEAC,3/28/1997,10-K,https://www.sec.gov/Archives/edgar/data/1019671/0000927016-97-000903-index.html
3685,Seagate Technology PLC,STX,8/4/2017,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000119312517248796/0001193125-17-248796-index.htm
3686,Seagate Technology PLC,STX,8/5/2016,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000104746916014732/0001047469-16-014732-index.htm
3687,Seagate Technology PLC,STX,8/12/2015,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000104746915006787/0001047469-15-006787-index.htm
3688,Seagate Technology PLC,STX,8/8/2014,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000104746914006770/0001047469-14-006770-index.htm
3689,Seagate Technology PLC,STX,8/8/2013,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000104746913008213/0001047469-13-008213-index.htm
3690,Seagate Technology PLC,STX,8/9/2012,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000104746912007998/0001047469-12-007998-index.htm
3692,Seagate Technology PLC,STX,8/17/2011,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000104746911007483/0001047469-11-007483-index.htm
3694,Seagate Technology PLC,STX,8/20/2010,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000104746910007649/0001047469-10-007649-index.htm
3695,Seagate Technology PLC,STX,8/19/2009,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000104746909007888/0001047469-09-007888-index.htm
3696,Seagate Technology PLC,STX,8/13/2008,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000119312508175417/0001193125-08-175417-index.htm
3697,Seagate Technology PLC,STX,8/27/2007,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000095013407018993/0000950134-07-018993-index.htm
3698,Seagate Technology PLC,STX,9/11/2006,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000119312506188012/0001193125-06-188012-index.htm
3699,Seagate Technology PLC,STX,8/1/2005,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000119312505153934/0001193125-05-153934-index.htm
3701,Seagate Technology PLC,STX,8/10/2004,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000119312504136208/0001193125-04-136208-index.htm
3702,Seagate Technology PLC,STX,8/21/2003,10-K,https://www.sec.gov/Archives/edgar/data/1137789/000119312503040541/0001193125-03-040541-index.htm
3703,SecureWorks Corp,SCWX,3/29/2017,10-K,https://www.sec.gov/Archives/edgar/data/1468666/000146866617000015/0001468666-17-000015-index.htm
3704,SemiLEDS corp,LEDS,11/29/2017,10-K,https://www.sec.gov/Archives/edgar/data/1333822/000156459017024319/0001564590-17-024319-index.htm
3706,SemiLEDS corp,LEDS,11/21/2016,10-K,https://www.sec.gov/Archives/edgar/data/1333822/000155837016010197/0001558370-16-010197-index.htm
3707,SemiLEDS corp,LEDS,12/15/2015,10-K,https://www.sec.gov/Archives/edgar/data/1333822/000104746915009225/0001047469-15-009225-index.htm
3708,SemiLEDS corp,LEDS,12/12/2014,10-K,https://www.sec.gov/Archives/edgar/data/1333822/000104746914009863/0001047469-14-009863-index.htm
3710,SemiLEDS corp,LEDS,11/26/2013,10-K,https://www.sec.gov/Archives/edgar/data/1333822/000104746913010878/0001047469-13-010878-index.htm
3712,SemiLEDS corp,LEDS,12/13/2012,10-K,https://www.sec.gov/Archives/edgar/data/1333822/000104746912011226/0001047469-12-011226-index.htm
3713,SemiLEDS corp,LEDS,11/22/2011,10-K,https://www.sec.gov/Archives/edgar/data/1333822/000104746911009728/0001047469-11-009728-index.htm
3714,Semtech corp,SMTC,3/23/2017,10-K,https://www.sec.gov/Archives/edgar/data/88941/000162828017002859/0001628280-17-002859-index.htm
3715,Semtech corp,SMTC,3/31/2016,10-K,https://www.sec.gov/Archives/edgar/data/88941/000162828016013952/0001628280-16-013952-index.htm
3716,Semtech corp,SMTC,3/30/2015,10-K,https://www.sec.gov/Archives/edgar/data/88941/000162828015002037/0001628280-15-002037-index.htm
3717,Semtech corp,SMTC,3/27/2014,10-K,https://www.sec.gov/Archives/edgar/data/88941/000144530514001181/0001445305-14-001181-index.htm
3718,Semtech corp,SMTC,3/28/2013,10-K,https://www.sec.gov/Archives/edgar/data/88941/000144530513000732/0001445305-13-000732-index.htm
3719,Semtech corp,SMTC,3/29/2012,10-K,https://www.sec.gov/Archives/edgar/data/88941/000119312512140125/0001193125-12-140125-index.htm
3720,Semtech corp,SMTC,3/31/2011,10-K,https://www.sec.gov/Archives/edgar/data/88941/000119312511084847/0001193125-11-084847-index.htm
3721,Semtech corp,SMTC,4/1/2010,10-K,https://www.sec.gov/Archives/edgar/data/88941/000119312510075183/0001193125-10-075183-index.htm
3722,Semtech corp,SMTC,3/26/2009,10-K,https://www.sec.gov/Archives/edgar/data/88941/000119312509063579/0001193125-09-063579-index.htm
3723,Semtech corp,SMTC,3/27/2008,10-K,https://www.sec.gov/Archives/edgar/data/88941/000119312508067303/0001193125-08-067303-index.htm
3725,Semtech corp,SMTC,4/13/2007,10-K,https://www.sec.gov/Archives/edgar/data/88941/000119312507080940/0001193125-07-080940-index.htm
3727,Semtech corp,SMTC,4/14/2006,10-K,https://www.sec.gov/Archives/edgar/data/88941/000119312506079819/0001193125-06-079819-index.htm
3728,Semtech corp,SMTC,4/15/2005,10-K,https://www.sec.gov/Archives/edgar/data/88941/000119312505077787/0001193125-05-077787-index.htm
3729,Semtech corp,SMTC,4/9/2004,10-K,https://www.sec.gov/Archives/edgar/data/88941/000119312504059865/0001193125-04-059865-index.htm
3730,Semtech corp,SMTC,4/24/2003,10-K,https://www.sec.gov/Archives/edgar/data/88941/000102140803006503/0001021408-03-006503-index.htm
3731,Semtech corp,SMTC,4/9/2002,10-K,https://www.sec.gov/Archives/edgar/data/88941/000089843002001372/0000898430-02-001372-index.htm
3733,Semtech corp,SMTC,4/27/2001,10-K,https://www.sec.gov/Archives/edgar/data/88941/000089843001500258/0000898430-01-500258-index.htm
3738,Semtech corp,SMTC,4/25/1996,10-K,https://www.sec.gov/Archives/edgar/data/88941/0000898430-96-001453-index.html
3740,Sigma Designs Inc,SIGM,3/30/2017,10-K,https://www.sec.gov/Archives/edgar/data/790715/000143774917005627/0001437749-17-005627-index.htm
3742,Sigma Designs Inc,SIGM,4/4/2016,10-K,https://www.sec.gov/Archives/edgar/data/790715/000143774916028944/0001437749-16-028944-index.htm
3744,Sigma Designs Inc,SIGM,4/15/2015,10-K,https://www.sec.gov/Archives/edgar/data/790715/000143774915007429/0001437749-15-007429-index.htm
3746,Sigma Designs Inc,SIGM,4/17/2014,10-K,https://www.sec.gov/Archives/edgar/data/790715/000143774914006812/0001437749-14-006812-index.htm
3747,Sigma Designs Inc,SIGM,4/12/2013,10-K,https://www.sec.gov/Archives/edgar/data/790715/000143774913004375/0001437749-13-004375-index.htm
3749,Sigma Designs Inc,SIGM,3/29/2012,10-K,https://www.sec.gov/Archives/edgar/data/790715/000143774912003009/0001437749-12-003009-index.htm
3750,Sigma Designs Inc,SIGM,3/28/2011,10-K,https://www.sec.gov/Archives/edgar/data/790715/000143774911001798/0001437749-11-001798-index.htm
3751,Sigma Designs Inc,SIGM,4/1/2010,10-K,https://www.sec.gov/Archives/edgar/data/790715/000143774910000929/0001437749-10-000929-index.htm
3753,Sigma Designs Inc,SIGM,4/2/2009,10-K,https://www.sec.gov/Archives/edgar/data/790715/000143774909000324/0001437749-09-000324-index.htm
3754,Sigma Designs Inc,SIGM,4/2/2008,10-K,https://www.sec.gov/Archives/edgar/data/790715/000126645408000232/0001266454-08-000232-index.htm
3756,Sigma Designs Inc,SIGM,4/20/2007,10-K,https://www.sec.gov/Archives/edgar/data/790715/000119312507086571/0001193125-07-086571-index.htm
3757,Sigma Designs Inc,SIGM,5/8/2006,10-K,https://www.sec.gov/Archives/edgar/data/790715/000126645406000202/0001266454-06-000202-index.htm
3758,Sigma Designs Inc,SIGM,4/14/2005,10-K,https://www.sec.gov/Archives/edgar/data/790715/000079071505000023/0000790715-05-000023-index.htm
3759,Sigma Designs Inc,SIGM,4/15/2004,10-K,https://www.sec.gov/Archives/edgar/data/790715/000079071504000019/0000790715-04-000019-index.htm
3760,Sigma Designs Inc,SIGM,4/28/2003,10-K,https://www.sec.gov/Archives/edgar/data/790715/000079071503000008/0000790715-03-000008-index.htm
3762,Sigma Designs Inc,SIGM,5/2/2002,10-K,https://www.sec.gov/Archives/edgar/data/790715/000079071502000006/0000790715-02-000006-index.htm
3763,Sigma Designs Inc,SIGM,5/4/2001,10-K,https://www.sec.gov/Archives/edgar/data/790715/000079071501500003/0000790715-01-500003-index.htm
3765,Sigma Designs Inc,SIGM,5/3/1999,10-K,https://www.sec.gov/Archives/edgar/data/790715/0000790715-99-000002-index.html
3766,Sigma Designs Inc,SIGM,5/1/1998,10-K,https://www.sec.gov/Archives/edgar/data/790715/0000950005-98-000421-index.html
3767,Sigma Designs Inc,SIGM,5/1/1997,10-K,https://www.sec.gov/Archives/edgar/data/790715/0000950005-97-000478-index.html
3771,Sigma Designs Inc,SIGM,5/1/1995,10-K,https://www.sec.gov/Archives/edgar/data/790715/0000891618-95-000236-index.html
3772,SigmaTron International Inc,SGMA,7/24/2017,10-K,https://www.sec.gov/Archives/edgar/data/915358/000091535817000014/0000915358-17-000014-index.htm
3773,SigmaTron International Inc,SGMA,7/29/2016,10-K,https://www.sec.gov/Archives/edgar/data/915358/000091535816000038/0000915358-16-000038-index.htm
3774,SigmaTron International Inc,SGMA,7/27/2015,10-K,https://www.sec.gov/Archives/edgar/data/915358/000091535815000015/0000915358-15-000015-index.htm
3775,SigmaTron International Inc,SGMA,7/24/2014,10-K,https://www.sec.gov/Archives/edgar/data/915358/000091535814000012/0000915358-14-000012-index.htm
3776,SigmaTron International Inc,SGMA,7/26/2013,10-K,https://www.sec.gov/Archives/edgar/data/915358/000119312513303817/0001193125-13-303817-index.htm
3777,SigmaTron International Inc,SGMA,8/14/2012,10-K,https://www.sec.gov/Archives/edgar/data/915358/000119312512355821/0001193125-12-355821-index.htm
3778,SigmaTron International Inc,SGMA,7/19/2011,10-K,https://www.sec.gov/Archives/edgar/data/915358/000095012311066521/0000950123-11-066521-index.htm
3779,SigmaTron International Inc,SGMA,7/16/2010,10-K,https://www.sec.gov/Archives/edgar/data/915358/000095012310065935/0000950123-10-065935-index.htm
3780,SigmaTron International Inc,SGMA,7/17/2009,10-K,https://www.sec.gov/Archives/edgar/data/915358/000095012309023091/0000950123-09-023091-index.htm
3781,SigmaTron International Inc,SGMA,7/18/2008,10-K,https://www.sec.gov/Archives/edgar/data/915358/000095013708009474/0000950137-08-009474-index.htm
